Vintage,Country_id,Points,Price,Name,Varietal_id,Winery
1/1/15,13,93,$49.00,SJ Montigny 2015 Kreuznacher Narrenkappe Auslese Riesling (Nahe),303,SJ Montigny
1/1/15,13,89,$16.00,Thomas Schmitt 2015 Private Collection Estate Bottled Spätlese Riesling (Mosel),303,Thomas Schmitt
1/1/15,13,93,$42.00,Fritz Haag 2015 Brauneberger Juffer Trocken GG Riesling (Mosel),303,Fritz Haag
1/1/15,13,91,$27.00,Dr. Pauly Bergweiler 2015 Bernkasteler alte Badstube am Doctorberg Dry Riesling (Mosel),303,Dr. Pauly Bergweiler
1/1/15,13,93,$52.00,Reichsgraf von Kesselstatt 2015 Graach Josephshöfer Monopol Trocken Grosse Lage Riesling (Mosel),303,Reichsgraf von Kesselstatt
1/1/15,13,93,$64.00,Dr. Loosen 2015 Erdener Treppchen Auslese Riesling (Mosel),303,Dr. Loosen
1/1/15,13,89,$28.00,Weingut Albert Gessinger 2015 Zeltinger Sonnenuhr Josefsberg Old Vines Spätlese Riesling (Mosel),303,Weingut Albert Gessinger
1/1/15,13,89,$19.00,Dr. Hermann 2015 Dr. H Riesling (Mosel),303,Dr. Hermann
1/1/15,13,89,$18.00,Bischöfliche Weingüter Trier 2015 Dom Off-Dry Riesling (Mosel),303,Bischöfliche Weingüter Trier
1/1/15,13,86,$9.00,Schmitt Söhne 2015 Riesling (Rheinhessen),303,Schmitt Söhne
1/1/15,13,90,$38.00,Villa Huesgen 2015 Enkircher Steffensberg Kabinett Feinherb Riesling (Mosel),303,Villa Huesgen
1/1/15,13,91,$28.00,Dr. H. Thanisch (Erben Müller-Burggraef) 2015 Brauneberger Juffer-Sonnenuhr Spätlese Riesling (Mosel),303,Dr. H. Thanisch (Erben Müller-Burggraef)
1/1/16,13,89,$13.00,Leonard Kreusch 2016 Weinkellerei Riesling (Rheinhessen),303,Leonard Kreusch
1/1/16,13,88,$10.00,Heinz Eifel 2016 Shine Riesling (Rheinhessen),303,Heinz Eifel
1/1/16,13,89,$23.00,Studert-Prüm 2016 Bernkasteler Badstube Kabinett Riesling (Mosel),303,Studert-Prüm
1/1/16,13,89,$14.00,Leonard Kreusch 2016 Piesporter Michelsberg Spätlese Riesling (Mosel),303,Leonard Kreusch
1/1/16,13,89,$11.00,Member's Mark 2016 Riesling (Mosel),303,Member's Mark
1/1/16,13,90,$20.00,Willi Haag 2016 Juffer Brauneberg Kabinett Riesling (Mosel),303,Willi Haag
1/1/16,13,90,$20.00,Willi Haag 2016 Juffer Brauneberg Kabinett Riesling (Mosel),303,Willi Haag
1/1/16,13,88,$13.00,Leonard Kreusch 2016 Piesporter Michelsberg Kabinett Riesling (Mosel),303,Leonard Kreusch
1/1/16,13,88,$16.00,Carl Ehrhard 2016 Rüdesheim Kabinett Feinherb Riesling (Rheingau),303,Carl Ehrhard
1/1/16,13,90,$29.00,Thörle 2016 Kabinett Riesling (Rheinhessen),303,Thörle
1/1/16,13,91,$22.00,Thörle 2016 Feinherb Riesling (Rheinhessen),303,Thörle
1/1/12,17,90,$15.00,Golan Heights Winery 2012 Gilgal White Riesling (Galilee),303,Golan Heights Winery
1/1/06,18,85,$22.00,Aquila del Torre 2006 Riesling Riesling (Colli Orientali del Friuli),303,Aquila del Torre
1/1/13,18,87,$13.00,La Vis 2013 Simboli Riesling (Trentino),303,La Vis
1/1/14,18,91,$30.00,Germano Ettore 2014 Herzu Riesling (Langhe),303,Germano Ettore
1/1/15,20,88,$23.00,Domaines Vinsmoselle 2015 Wormeldange Weinbour Grand Premier Cru Riesling (Moselle Luxembourgeoise),303,Domaines Vinsmoselle
1/1/99,25,85,,Morworth Estate 1999 Riesling (Canterbury),303,Morworth Estate
1/1/01,25,83,$17.00,Lake Chalice 2001 Falcon Vineyard - Late Harvest Riesling (Marlborough),303,Lake Chalice
1/1/01,25,87,$20.00,Nga Waka 2001 Riesling (Martinborough),303,Nga Waka
1/1/01,25,87,$14.00,Allan Scott 2001 Riesling (Marlborough),303,Allan Scott
1/1/02,25,91,$23.00,Felton Road 2002 Riesling (Central Otago),303,Felton Road
1/1/02,25,90,$25.00,Felton Road 2002 Block 1 Riesling (Central Otago),303,Felton Road
1/1/05,25,88,$19.00,Rippon 2005 Riesling (Central Otago),303,Rippon
1/1/09,25,86,$19.00,Mt. Beautiful 2009 Riesling (Canterbury),303,Mt. Beautiful
1/1/09,25,85,$17.00,eco.love 2009 Riesling (South Island),303,eco.love
1/1/09,25,89,$24.00,Mountford 2009 Riche Riesling (Waipara),303,Mountford
1/1/09,25,91,$21.00,Spy Valley 2009 Riesling (Marlborough),303,Spy Valley
1/1/10,25,87,$17.00,Forrest 2010 Riesling (Marlborough),303,Forrest
1/1/14,25,91,$20.00,Spy Valley 2014 Riesling (Marlborough),303,Spy Valley
1/1/15,27,90,$23.00,Quinta de Sant'Ana 2015 Late Harvest Riesling (Lisboa),303,Quinta de Sant'Ana
1/1/00,28,85,$320.00,Sirena Dunarii 2000 Dulce Riesling (Vânju Mare),303,Sirena Dunarii
1/1/08,28,82,$9.00,Dreamer 2008 Late Harvest Riesling (Dealurile Munteniei),303,Dreamer
1/1/09,29,89,$20.00,Budimir 2009 Margus Margi Riesling (Å½upa),303,Budimir
1/1/06,31,90,$24.00,Paul Cluver 2006 Noble Late Harvest Riesling (Elgin),303,Paul Cluver
1/1/11,31,90,$20.00,Paul Cluver 2011 Noble Late Harvest Riesling (Elgin),303,Paul Cluver
1/1/98,37,86,$19.00,Geyser Peak 1998 Reserve Late Harvest Riesling (Dry Creek Valley),303,Geyser Peak
1/1/00,37,87,$8.00,Kiona 2000 Dry White Riesling (Columbia Valley (WA)),303,Kiona
1/1/01,37,88,$22.00,Woodward Canyon 2001 Dry White Riesling (Columbia Valley (WA)),303,Woodward Canyon
1/1/01,37,82,$10.00,Madroña 2001 Riesling (El Dorado),303,Madroña
1/1/01,37,88,$6.00,Ste. Chapelle 2001 Dry Riesling (Idaho),303,Ste. Chapelle
1/1/02,37,86,$13.00,Sheldrake Point 2002 Dry Riesling (Finger Lakes),303,Sheldrake Point
1/1/02,37,86,$10.00,Shelton Vineyards 2002 Riesling (North Carolina),303,Shelton Vineyards
1/1/05,37,83,$13.00,Alba 2005 Dry Riesling (New Jersey),303,Alba
1/1/05,37,83,$25.00,Heron Hill 2005 Old Vines Riesling (Finger Lakes),303,Heron Hill
1/1/06,37,90,$14.00,Viento 2006 Columbia Gorge Vineyard Riesling (Columbia Gorge (OR)),303,Viento
1/1/06,37,89,$11.00,Snoqualmie 2006 Naked Riesling (Columbia Valley (WA)),303,Snoqualmie
1/1/06,37,83,$10.00,Kendall-Jackson 2006 Vintner's Reserve Riesling (California),303,Kendall-Jackson
1/1/06,37,86,$15.00,Spellbound 2006 Riesling (California),303,Spellbound
1/1/06,37,91,$15.00,LaVelle 2006 Estate Riesling (Willamette Valley),303,LaVelle
1/1/06,37,91,$20.00,Apex 2006 Dry Riesling (Yakima Valley),303,Apex
1/1/06,37,90,$12.00,David Hill 2006 Estate Riesling (Willamette Valley),303,David Hill
1/1/06,37,81,$11.00,Brotherhood 2006 Dry Riesling (New York),303,Brotherhood
1/1/07,37,94,$20.00,Poet's Leap 2007 Riesling (Columbia Valley (WA)),303,Poet's Leap
1/1/07,37,89,$18.00,Dr. Konstantin Frank 2007 Dry Riesling (Finger Lakes),303,Dr. Konstantin Frank
1/1/07,37,87,$14.00,Fox Run 2007 Riesling (Finger Lakes),303,Fox Run
1/1/07,37,88,$22.00,Coquelicot 2007 Estate Riesling (Santa Ynez Valley),303,Coquelicot
1/1/07,37,89,$8.00,Washington Hills 2007 Summit Reserve Late Harvest Riesling (Columbia Valley (WA)),303,Washington Hills
1/1/07,37,87,$9.00,Hyatt 2007 Riesling (Rattlesnake Hills),303,Hyatt
1/1/07,37,84,$14.00,Penguin Bay 2007 Semi-Sweet Riesling (Finger Lakes),303,Penguin Bay
1/1/07,37,89,$21.00,Daedalus Cellars 2007 Maresh Vineyard Riesling (Dundee Hills),303,Daedalus Cellars
1/1/07,37,84,$19.00,Three Rivers 2007 Riesling (Columbia Valley (WA)),303,Three Rivers
1/1/08,37,86,$16.00,Bloomer Creek 2008 Riesling (Finger Lakes),303,Bloomer Creek
1/1/08,37,87,$15.00,Dr. Konstantin Frank 2008 Dry Riesling (Finger Lakes),303,Dr. Konstantin Frank
1/1/08,37,86,$15.00,Chateau Lafayette Reneau 2008 Late Harvest Riesling (Finger Lakes),303,Chateau Lafayette Reneau
1/1/08,37,85,$12.00,Covey Run 2008 Reserve Late Harvest Riesling (Columbia Valley (WA)),303,Covey Run
1/1/08,37,88,$18.00,Cathedral Ridge 2008 Riesling (Columbia Valley (OR)),303,Cathedral Ridge
1/1/08,37,89,$25.00,Ravines 2008 Argetsinger Vineyard Dry Riesling (Finger Lakes),303,Ravines
1/1/08,37,86,$17.00,Ravines 2008 Dry Riesling (Finger Lakes),303,Ravines
1/1/08,37,88,$8.00,Columbia Crest 2008 Two Vines Riesling (Columbia Valley (WA)),303,Columbia Crest
1/1/08,37,86,$10.00,Washington Hills 2008 Riesling (Washington),303,Washington Hills
1/1/08,37,86,$13.00,Heron Hill 2008 Dry Riesling (New York),303,Heron Hill
1/1/08,37,89,$24.00,Pey-Marin 2008 The Shell Mound Riesling (Marin County),303,Pey-Marin
1/1/08,37,87,$19.00,Esterlina 2008 Cole Ranch Riesling (Cole Ranch),303,Esterlina
1/1/08,37,88,$18.00,Penner-Ash 2008 Riesling (Willamette Valley),303,Penner-Ash
1/1/08,37,87,$12.00,Chateau Ste. Michelle 2008 Dry Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle
1/1/08,37,87,$14.00,Mercer 2008 Riesling (Yakima Valley),303,Mercer
1/1/08,37,90,$36.00,Hermann J. Wiemer 2008 Magdalena Vineyard Dry Riesling (Finger Lakes),303,Hermann J. Wiemer
1/1/08,37,88,$18.00,Ludwig 2008 Hillside Vineyard Riesling (Santa Lucia Highlands),303,Ludwig
1/1/08,37,84,$11.00,Hogue 2008 Late Harvest Riesling (Columbia Valley (WA)),303,Hogue
1/1/08,37,86,$10.00,Washington Hills 2008 Late Harvest Riesling (Columbia Valley (WA)),303,Washington Hills
1/1/08,37,86,$18.00,Amity Vineyards 2008 Riesling (Willamette Valley),303,Amity Vineyards
1/1/08,37,87,$12.00,Mirassou 2008 Riesling (California),303,Mirassou
1/1/08,37,90,$17.00,Shaw 2008 Riesling (Finger Lakes),303,Shaw
1/1/09,37,87,$9.00,Chateau Ste. Michelle 2009 Harvest Select Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle
1/1/09,37,85,$18.00,Argyle 2009 Nusshaus Riesling (Eola-Amity Hills),303,Argyle
1/1/09,37,88,$15.00,Sheldrake Point 2009 Dry Riesling (Finger Lakes),303,Sheldrake Point
1/1/09,37,91,$20.00,Lemelson 2009 Dry Riesling (Willamette Valley),303,Lemelson
1/1/09,37,93,$22.00,Pacific Rim 2009 Solstice Vineyard Riesling (Yakima Valley),303,Pacific Rim
1/1/09,37,90,$36.00,The Grapes of Roth 2009 Noble Roth Late Harvest Riesling (Long Island),303,The Grapes of Roth
1/1/09,37,88,$20.00,Lamoreaux Landing 2009 Round Rock Vineyard Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/09,37,89,$18.00,Koehler 2009 Dry Riesling (Santa Ynez Valley),303,Koehler
1/1/09,37,85,$15.00,Mount Baker 2009 Proprietor's Limited Release Riesling (Yakima Valley),303,Mount Baker
1/1/09,37,83,$14.00,Hunt Country Vineyards 2009 Dry Riesling (Finger Lakes),303,Hunt Country Vineyards
1/1/09,37,92,$18.00,Yamhill Valley 2009 Riesling (McMinnville),303,Yamhill Valley
1/1/09,37,85,$14.00,Keuka Spring 2009 Semi Sweet Riesling (Finger Lakes),303,Keuka Spring
1/1/09,37,89,$19.00,Belhurst 2009 Dry Riesling (Finger Lakes),303,Belhurst
1/1/09,37,87,$13.00,Lamoreaux Landing 2009 Semi-Dry Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/09,37,85,$15.00,Knapp 2009 Riesling (Finger Lakes),303,Knapp
1/1/09,37,90,$15.00,Chateau Ste. Michelle 2009 Cold Creek Vineyard Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle
1/1/09,37,87,$13.00,Lakewood 2009 Dry Riesling (Finger Lakes),303,Lakewood
1/1/09,37,84,$34.00,Terra Valentine 2009 Riesling (Spring Mountain District),303,Terra Valentine
1/1/09,37,82,$14.00,Hunt Country Vineyards 2009 Dry Riesling (Finger Lakes),303,Hunt Country Vineyards
1/1/09,37,95,$20.00,Poet's Leap 2009 Riesling (Columbia Valley (WA)),303,Poet's Leap
1/1/09,37,89,$30.00,Keuka Lake Vineyards 2009 Falling Man Vineyard Dry Riesling (Finger Lakes),303,Keuka Lake Vineyards
1/1/09,37,90,$36.00,Hermann J. Wiemer 2009 Magdalena Vineyard Dry Riesling (Finger Lakes),303,Hermann J. Wiemer
1/1/09,37,87,$14.00,Heron Hill 2009 Dry Riesling (New York),303,Heron Hill
1/1/09,37,91,$20.00,Viento 2009 Pine Grove Vineyard Vintage Select Riesling (Columbia Gorge (OR)),303,Viento
1/1/09,37,86,$17.00,Ventosa 2009 Riesling (Finger Lakes),303,Ventosa
1/1/09,37,87,$14.00,Carmel Road 2009 Riesling (Monterey County),303,Carmel Road
1/1/10,37,84,$8.00,Woodbridge by Robert Mondavi 2010 Riesling (California),303,Woodbridge by Robert Mondavi
1/1/10,37,92,$20.00,Chateau Ste. Michelle & Dr. Loosen 2010 Eroica Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle & Dr. Loosen
1/1/10,37,87,$13.00,Lamoreaux Landing 2010 Semi-Dry Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/10,37,89,$30.00,Fox Run 2010 Riesling 10 Lake Dana Vineyard Riesling (Finger Lakes),303,Fox Run
1/1/10,37,88,$13.00,The White Knight 2010 Riesling (California),303,The White Knight
1/1/10,37,91,$60.00,Sheldrake Point 2010 Ice Wine Riesling (Finger Lakes),303,Sheldrake Point
1/1/10,37,86,$13.00,Kings Ridge 2010 Riesling (Oregon),303,Kings Ridge
1/1/10,37,90,$15.00,Mackey Vineyards 2010 Off Dry Riesling (Columbia Valley (WA)),303,Mackey Vineyards
1/1/10,37,88,$24.00,Ojai 2010 Kick On Ranch Riesling (Santa Barbara County),303,Ojai
1/1/10,37,82,$7.00,ForestVille 2010 Riesling (California),303,ForestVille
1/1/10,37,86,$13.00,Hosmer 2010 Dry Riesling (Cayuga Lake),303,Hosmer
1/1/10,37,88,$13.00,Firesteed 2010 Riesling (Oregon),303,Firesteed
1/1/10,37,85,$9.00,Hacienda 2010 Riesling (California),303,Hacienda
1/1/10,37,88,$25.00,Cerulean 2010 Underwood Mountain Riesling (Columbia Gorge (WA)),303,Cerulean
1/1/10,37,90,$24.00,Trisaetum 2010 Ribbon Ridge Vineyard Dry Riesling (Ribbon Ridge),303,Trisaetum
1/1/10,37,85,$18.00,Wedge Mountain 2010 Dry Riesling (Washington),303,Wedge Mountain
1/1/10,37,91,$95.00,Hermann J. Wiemer 2010 Noble Select Josef Vineyard Riesling (Seneca Lake),303,Hermann J. Wiemer
1/1/10,37,87,$10.00,Loredona 2010 Riesling (Monterey),303,Loredona
1/1/10,37,89,$13.00,Wagner 2010 Semi Dry Riesling (Finger Lakes),303,Wagner
1/1/10,37,88,$18.00,Glenora 2010 Dry Riesling (Finger Lakes),303,Glenora
1/1/10,37,84,$12.00,SeaGlass 2010 Riesling (Monterey County),303,SeaGlass
1/1/10,37,86,$14.00,Montezuma 2010 Riesling (Finger Lakes),303,Montezuma
1/1/10,37,85,$13.00,Kendall-Jackson 2010 Vintner's Reserve Riesling (California),303,Kendall-Jackson
1/1/10,37,88,$16.00,Rooster Hill 2010 Dry Riesling (Finger Lakes),303,Rooster Hill
1/1/10,37,82,$12.00,Mirassou 2010 Riesling (California),303,Mirassou
1/1/11,37,90,$22.00,Boundary Breaks 2011 No. 239 Dry Riesling (Finger Lakes),303,Boundary Breaks
1/1/11,37,88,$14.00,Lamoreaux Landing 2011 Semi-Dry Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/11,37,87,$13.00,Lakewood 2011 Dry Riesling (Finger Lakes),303,Lakewood
1/1/11,37,88,$13.00,Hosmer 2011 Riesling (Cayuga Lake),303,Hosmer
1/1/11,37,87,$26.00,Ojai 2011 Kick On Ranch Riesling (Santa Barbara County),303,Ojai
1/1/11,37,85,$13.00,Girly Girl 2011 Riesling (Columbia Valley (WA)),303,Girly Girl
1/1/11,37,87,$15.00,Mercer 2011 Estate Grown Riesling (Yakima Valley),303,Mercer
1/1/11,37,88,$30.00,Fox Run 2011 Riesling 10 Hanging Delta Vineyard Riesling (Finger Lakes),303,Fox Run
1/1/11,37,89,$20.00,Keuka Lake Vineyards 2011 Estate Grown and Bottled Goldman Vineyard Dry Riesling (Finger Lakes),303,Keuka Lake Vineyards
1/1/11,37,90,$20.00,Lamoreaux Landing 2011 Red Oak Vineyard Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/11,37,88,$21.00,Reustle 2011 Prayer Rock Vineyards Engedi & Onyx Bloc Riesling (Umpqua Valley),303,Reustle
1/1/11,37,88,$13.00,Zero One Vintners 2011 Golden Delicious Riesling (Columbia Valley (WA)),303,Zero One Vintners
1/1/11,37,92,$27.00,Love & Squalor 2011 Antsy Pants Riesling (Willamette Valley),303,Love & Squalor
1/1/11,37,88,$18.00,Sleight of Hand 2011 The Magician Evergreen Vineyard White Wine Riesling (Columbia Valley (WA)),303,Sleight of Hand
1/1/11,37,87,$18.00,Glenora 2011 Dry Riesling (Finger Lakes),303,Glenora
1/1/11,37,85,$20.00,Lamoreaux Landing 2011 Estate Bottled Yellow Dog Vineyard Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/11,37,88,$27.00,Heart & Hands 2011 Hobbit Hollow Vineyard Riesling (Finger Lakes),303,Heart & Hands
1/1/11,37,86,,Lamoreaux Landing 2011 Round Rock Vineyard Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/11,37,89,$24.00,Chehalem 2011 Three Vineyard Riesling (Willamette Valley),303,Chehalem
1/1/11,37,92,$24.00,Trisaetum 2011 Coast Range Estate Riesling,303,Trisaetum
1/1/11,37,87,$15.00,Dr. Konstantin Frank 2011 Semi-Dry Riesling (Finger Lakes),303,Dr. Konstantin Frank
1/1/11,37,85,$15.00,Treleaven 2011 Dry Riesling (Cayuga Lake),303,Treleaven
1/1/11,37,90,$18.00,Swiftwater Cellars 2011 No 9 Riesling (Yakima Valley),303,Swiftwater Cellars
1/1/11,37,89,$14.00,Lamoreaux Landing 2011 Dry Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/11,37,85,$15.00,Vin du Lac 2011 Les Amis Riesling (Columbia Valley (WA)),303,Vin du Lac
1/1/11,37,84,$11.00,Robert Mondavi 2011 Private Selection Riesling (Central Coast),303,Robert Mondavi
1/1/11,37,83,$14.00,Pugliese 2011 Riesling (North Fork of Long Island),303,Pugliese
1/1/11,37,88,$17.00,Gauthier 2011 Hillside Vineyard Riesling (Santa Lucia Highlands),303,Gauthier
1/1/12,37,91,$29.00,Hermann J. Wiemer 2012 Reserve Dry Estate Bottled and Grown Riesling (Seneca Lake),303,Hermann J. Wiemer
1/1/12,37,87,$32.00,Bellangelo 2012 1866 Reserve Riesling (Finger Lakes),303,Bellangelo
1/1/12,37,85,$12.00,Jones of Washington 2012 Riesling (Ancient Lakes),303,Jones of Washington
1/1/12,37,90,$19.00,Hermann J. Wiemer 2012 Dry Estate Bottled and Grown Riesling (Seneca Lake),303,Hermann J. Wiemer
1/1/12,37,84,$17.00,Serenity 2012 Semi-Dry Riesling (Finger Lakes),303,Serenity
1/1/12,37,89,$10.00,Pacific Rim 2012 Dry Riesling (Columbia Valley (WA)),303,Pacific Rim
1/1/12,37,88,$23.00,Joyce 2012 Tondre Grapefield Riesling (Santa Lucia Highlands),303,Joyce
1/1/12,37,86,$14.00,Naches Heights 2012 Naches Heights Vineyard Riesling (Naches Heights),303,Naches Heights
1/1/12,37,87,$14.00,Standing Stone 2012 Riesling (Finger Lakes),303,Standing Stone
1/1/12,37,90,$22.00,Bellangelo 2012 Gibson Vineyard Riesling (Finger Lakes),303,Bellangelo
1/1/12,37,91,$19.00,Elk Cove 2012 Estate Riesling (Willamette Valley),303,Elk Cove
1/1/12,37,90,$20.00,Navarro 2012 Riesling (Anderson Valley),303,Navarro
1/1/12,37,87,$20.00,Lamoreaux Landing 2012 Red Oak Vineyard Riesling (Finger Lakes),303,Lamoreaux Landing
1/1/12,37,87,$15.00,Hosmer 2012 Riesling (Cayuga Lake),303,Hosmer
1/1/12,37,89,$24.00,Hazlitt 1852 Vineyards 2012 Homestead Reserve Riesling (Finger Lakes),303,Hazlitt 1852 Vineyards
1/1/12,37,89,$12.00,Grace Lane 2012 Riesling (Yakima Valley),303,Grace Lane
1/1/12,37,90,$19.00,Lemelson 2012 Dry Riesling (Willamette Valley),303,Lemelson
1/1/12,37,87,$18.00,Silver Thread 2012 Dry Riesling (Finger Lakes),303,Silver Thread
1/1/12,37,82,$18.00,Hosmer 2012 Single Wheel Dry Riesling (Finger Lakes),303,Hosmer
1/1/12,37,91,$29.00,Chehalem 2012 Corral Creek Vineyards Riesling (Chehalem Mountains),303,Chehalem
1/1/12,37,81,$22.00,Schmidt 2012 Schmidt Family Vineyards Estate Riesling (Southern Oregon),303,Schmidt
1/1/12,37,86,$15.00,Four Degrees of Riesling 2012 3rd Degree Late Harvest Sweet Riesling (Seneca Lake),303,Four Degrees of Riesling
1/1/12,37,88,$10.00,Chateau Ste. Michelle 2012 Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle
1/1/12,37,87,$22.00,Anam Cara 2012 Nicholas Estate Dry Riesling (Chehalem Mountains),303,Anam Cara
1/1/12,37,85,$12.00,Washington Hills 2012 Late Harvest Riesling (Washington),303,Washington Hills
1/1/12,37,90,$19.00,Lemelson 2012 Dry Riesling (Willamette Valley),303,Lemelson
1/1/12,37,86,$12.00,Highland Cellars 2012 Oughterson Family Estates Riesling (Seneca Lake),303,Highland Cellars
1/1/12,37,90,$14.00,Gård 2012 Lawrence Vineyards Riesling (Columbia Valley (WA)),303,Gård
1/1/12,37,85,$16.00,Rooster Hill 2012 Dry Riesling (Finger Lakes),303,Rooster Hill
1/1/12,37,90,$11.00,Hogue 2012 Riesling (Columbia Valley (WA)),303,Hogue
1/1/12,37,89,$17.00,Red Newt Cellars 2012 Dry Riesling (Finger Lakes),303,Red Newt Cellars
1/1/12,37,89,$28.00,Hyland 2012 Riesling (McMinnville),303,Hyland
1/1/12,37,85,$25.00,Silver Thread 2012 STV Estate Vineyard Riesling (Seneca Lake),303,Silver Thread
1/1/12,37,88,$11.00,Hogue 2012 Late Harvest Riesling (Columbia Valley (WA)),303,Hogue
1/1/12,37,87,$30.00,Fox Run 2012 Riesling 11 Hanging Delta Vineyard Riesling (Finger Lakes),303,Fox Run
1/1/12,37,89,$10.00,Pacific Rim 2012 Sweet Riesling (Columbia Valley (WA)),303,Pacific Rim
1/1/12,37,92,$17.00,Convergence Zone 2012 Bacchus Vineyard Dewpoint Riesling (Columbia Valley (WA)),303,Convergence Zone
1/1/12,37,85,$13.00,Lucas Vineyards 2012 Dry Riesling (Finger Lakes),303,Lucas Vineyards
1/1/12,37,89,$18.00,Bellangelo 2012 Semi-Dry Riesling (Finger Lakes),303,Bellangelo
1/1/12,37,90,$15.00,Firesteed 2012 Riesling (Oregon),303,Firesteed
1/1/12,37,87,$13.00,Lucas Vineyards 2012 Semi-Dry Riesling (Finger Lakes),303,Lucas Vineyards
1/1/12,37,83,$10.00,Forest Glen 2012 Riesling (California),303,Forest Glen
1/1/12,37,92,$36.00,Hermann J. Wiemer 2012 Magdalena Vineyard Dry Estate Bottled and Grown Riesling (Seneca Lake),303,Hermann J. Wiemer
1/1/12,37,87,$25.00,Silver Thread 2012 Randolph O'Neil Vineyard Riesling (Cayuga Lake),303,Silver Thread
1/1/12,37,85,$15.00,Mercer 2012 Riesling (Yakima Valley),303,Mercer
1/1/13,37,92,$24.00,Trisaetum 2013 Coast Range Estate Dry Riesling,303,Trisaetum
1/1/13,37,87,$40.00,Bloomer Creek 2013 Tanzen Dame Auten Vineyard 2nd Clone 10 Dry Riesling (Finger Lakes),303,Bloomer Creek
1/1/13,37,88,$28.00,Seven Hills 2013 Late Harvest Riesling (Columbia Valley (WA)),303,Seven Hills
1/1/13,37,93,$36.00,Hermann J. Wiemer 2013 Magdalena Vineyard Riesling (Seneca Lake),303,Hermann J. Wiemer
1/1/13,37,87,$17.00,Billsboro 2013 Sawmill Creek Vineyards Riesling (Finger Lakes),303,Billsboro
1/1/13,37,88,$15.00,Wagner 2013 Dry Riesling (Finger Lakes),303,Wagner
1/1/13,37,88,$20.00,Waters Crest 2013 Dry Riesling (New York),303,Waters Crest
1/1/13,37,91,$18.00,Tempus Cellars 2013 Evergreen Vineyard Riesling (Ancient Lakes),303,Tempus Cellars
1/1/13,37,84,$11.00,Grace Lane 2013 Riesling (Yakima Valley),303,Grace Lane
1/1/13,37,86,$10.00,Snake River 2013 Arena Valley Vineyard Riesling,303,Snake River
1/1/13,37,88,$12.00,Mercer 2013 Riesling (Yakima Valley),303,Mercer
1/1/13,37,90,$16.00,Sheldrake Point 2013 Dry Riesling (Finger Lakes),303,Sheldrake Point
1/1/13,37,89,$14.00,Willamette Valley Vineyards 2013 Riesling (Willamette Valley),303,Willamette Valley Vineyards
1/1/13,37,92,$25.00,N. Kendall Wines 2013 Dry Riesling (Finger Lakes),303,N. Kendall Wines
1/1/13,37,88,$15.00,Fess Parker 2013 Riesling (Santa Barbara County),303,Fess Parker
1/1/13,37,87,$19.00,Standing Stone 2013 Old West Block Riesling (Finger Lakes),303,Standing Stone
1/1/13,37,84,$17.00,Bellangelo 2013 Dry Riesling (Seneca Lake),303,Bellangelo
1/1/13,37,88,$16.00,Rooster Hill 2013 Dry Riesling (Finger Lakes),303,Rooster Hill
1/1/13,37,84,$9.00,StoneCap 2013 Estate Grown Riesling (Columbia Valley (WA)),303,StoneCap
1/1/13,37,93,$20.00,Efeste 2013 Evergreen Vineyard Riesling (Ancient Lakes),303,Efeste
1/1/13,37,90,$25.00,Dr. Konstantin Frank 2013 Reserve Riesling (Finger Lakes),303,Dr. Konstantin Frank
1/1/13,37,89,$18.00,Ancestry 2013 Reminiscence Riesling (Columbia Gorge (WA)),303,Ancestry
1/1/13,37,88,$27.00,Domaine LeSeurre 2013 Barrel Select Riesling (Finger Lakes),303,Domaine LeSeurre
1/1/13,37,87,$20.00,Januik 2013 Bacchus Vineyard Riesling (Columbia Valley (WA)),303,Januik
1/1/13,37,90,$11.00,Hogue 2013 Riesling (Columbia Valley (WA)),303,Hogue
1/1/13,37,86,$22.00,Treleaven 2013 Reserve Riesling (Cayuga Lake),303,Treleaven
1/1/13,37,90,$20.00,Chateau Ste. Michelle & Dr. Loosen 2013 Eroica Gold Riesling (Columbia Valley (WA)),303,Chateau Ste. Michelle & Dr. Loosen
1/1/13,37,84,$12.00,Roku 2013 Riesling (Monterey County),303,Roku
1/1/13,37,86,$10.00,Pacific Rim 2013 Dry Riesling (Columbia Valley (WA)),303,Pacific Rim
1/1/13,37,87,$35.00,Red Newt Cellars 2013 Lahoma Vineyard The Knoll Riesling (Finger Lakes),303,Red Newt Cellars
1/1/13,37,90,$24.00,Lundeen 2013 Juliard Vineyard Old Vine Riesling (Dundee Hills),303,Lundeen
1/1/13,37,88,$28.00,Seven Hills 2013 Late Harvest Riesling (Columbia Valley (WA)),303,Seven Hills
